Quantity,Price,Side
0.0001,30041.95,SELL,1688716447562
0.00025,30030.01,SELL,1688716508037
0.00025,30033.09,BUY,1688716508527
0.00025,29986.352799999997,SELL,1688716569036
0.00025,29964.66,BUY,1688716569408
0.00025,29971.579999999998,SELL,1688716629847
0.00025,29964.3,BUY,1688716630200
0.0001,29985.659999999996,BUY,1688716690662
0.0001,30004.71,SELL,1688716691030
0.00027,29990.000000000004,SELL,1688716751686
0.00027,30005.01,SELL,1688716812244
0.00027,30002.55,BUY,1688716812481
0.0001,30002.629999999997,BUY,1688716872947
0.0001,30001.75,SELL,1688716873446
0.00027,29980.0,SELL,1688716933991
0.00027,29975.02,SELL,1688716994673
0.00027,30000.01,SELL,1688717055505
0.00026,30000.010000000002,SELL,1688717116249
0.00026,30010.010000000002,SELL,1688717176525
0.00026,30025.010000000002,SELL,1688717237397
0.00026,30030.010000000002,SELL,1688717298324
0.00025,30038.95,SELL,1688717359215
0.00025,30025.52,BUY,1688717359709
0.00025,30040.030000000002,SELL,1688717420059
0.00025,30015.07,BUY,1688717420415
0.0001,30063.271999999997,BUY,1688717480864
0.0001,30050.11,SELL,1688717481213
0.00025,30073.42,SELL,1688717541401
0.00025,30061.32,BUY,1688717541637
0.0001,30081.85,BUY,1688717602080
0.0001,30086.79,SELL,1688717602448
0.0001,30079.989999999998,BUY,1688717662950
0.0001,30081.02,SELL,1688717663301
0.0001,30083.22,BUY,1688717723725
0.0001,30088.16,SELL,1688717724224
0.0001,30074.99,BUY,1688717784819
0.0001,30086.55,SELL,1688717785309
0.00025,30050.01,SELL,1688717845806
0.00025,30014.97,BUY,1688717846166
0.00025,30036.16,SELL,1688717906474
0.00024,30045.010000000002,SELL,1688717967453
0.00024,30040.0,SELL,1688718028363
0.00024,30030.0,SELL,1688718089058
0.00024,30029.069999999996,SELL,1688718150134
0.00024,30035.0,SELL,1688718210997
0.0001,30049.99,BUY,1688718271407
0.00023,30030.95,SELL,1688718332246
0.00024,30010.0,SELL,1688718393146
0.00023,30005.0,SELL,1688718454359
0.00023,30015.01,SELL,1688718515109
0.0001,30044.989999999998,BUY,1688718576056
0.0001,30035.27,SELL,1688718576298
0.00023,30038.78,SELL,1688718636797
0.00023,30038.77,SELL,1688718697482
0.00022,30025.0,SELL,1688718758386
0.00022,30040.010000000002,SELL,1688718819296
0.0001,30059.989999999998,BUY,1688718879994
0.0001,30041.34,SELL,1688718880353
0.0001,30054.989999999998,BUY,1688718940673
0.0001,30059.16,BUY,1688719001512
0.0001,30103.75,SELL,1688719001862
0.00022,30045.01,SELL,1688719062183
0.00022,30054.510000000002,SELL,1688719122992
0.0001,30064.78,BUY,1688719183653
0.0001,30080.89,SELL,1688719183969
0.0001,30080.0,BUY,1688719244186
0.0001,30108.88,SELL,1688719244410
0.0001,30080.0,BUY,1688719304574
0.0001,30081.62,SELL,1688719304926
0.00022,30070.01,SELL,1688719365354
0.00022,30068.13,SELL,1688719426288
0.00021,30066.089999999997,SELL,1688719486865
0.0001,30080.0,BUY,1688719547593
0.0001,30124.81,SELL,1688719547826
0.00021,30085.01,SELL,1688719608346
0.00021,30090.01,SELL,1688719669275
0.00021,30080.010000000002,SELL,1688719730091
0.0002,30085.0,SELL,1688719791073
0.0002,30064.84,BUY,1688719791437
0.0001,30094.989999999998,BUY,1688719851894
0.0001,30089.99,BUY,1688719912584
0.0001,30075.09,SELL,1688719912942
0.0001,30094.989999999998,BUY,1688719973392
0.0001,30145.65,SELL,1688719973630
0.0002,30065.05,SELL,1688720033834
0.0002,30065.08,SELL,1688720094602
0.0001,30079.989999999998,BUY,1688720155295
0.0001,30124.26,SELL,1688720155663
0.0002,30070.01,SELL,1688720216289
0.0002,30070.01,SELL,1688720276996
0.0002,30070.03,SELL,1688720337947
0.0001,30069.989999999998,BUY,1688720399064
0.0001,30083.01,SELL,1688720399552
0.0001,30071.94,BUY,1688720459880
0.0001,30119.96,SELL,1688720460242
0.0001,30079.989999999998,BUY,1688720520402
0.0001,30109.4,SELL,1688720520943
0.0002,30070.0,SELL,1688720581224
0.00019,30070.03,SELL,1688720642023
0.00019,30074.149999999998,SELL,1688720703290
0.0001,30095.239999999998,BUY,1688720764205
0.0001,30087.84,SELL,1688720764697
0.0001,30095.239999999998,BUY,1688720825327
0.0001,30113.0,SELL,1688720825698
0.0001,30094.989999999998,BUY,1688720886312
0.0001,30124.13,SELL,1688720886824
0.00019,30080.01,SELL,1688720947339
0.00019,30080.0,SELL,1688721008261
0.0001,30094.989999999998,BUY,1688721068872
0.0001,30086.63,SELL,1688721069364
0.00019,30080.01,SELL,1688721129934
0.0001,30095.23,BUY,1688721190526
0.0001,30095.21,SELL,1688721190894
0.00018,30080.029999999995,SELL,1688721251334
0.00018,30083.3,SELL,1688721312301
0.0001,30094.989999999998,BUY,1688721373119
0.0001,30110.86,SELL,1688721373489
0.00018,30076.89,SELL,1688721433809
0.0001,30094.989999999998,BUY,1688721494660
0.0001,30132.98,SELL,1688721495148
0.00018,30077.01,SELL,1688721555569
0.00018,30077.129999999997,SELL,1688721616268
0.00018,30081.409999999996,SELL,1688721677095
0.00018,30089.94,BUY,1688721677454
0.00017,30096.569999999996,SELL,1688721737913
0.00017,30084.38,BUY,1688721738279
0.00017,30100.17,SELL,1688721798578
0.0001,30119.479999999996,BUY,1688721859836
0.0001,30151.64,SELL,1688721860349
0.00011,30129.719999999998,BUY,1688721920906
0.00011,30140.2,SELL,1688721921299
0.00011,30129.65,BUY,1688721981724
0.00011,30168.63,SELL,1688721981968
0.0001,30124.89,BUY,1688722042445
0.0001,30126.36,SELL,1688722042802
0.0001,30124.989999999998,BUY,1688722103349
0.0001,30127.68,SELL,1688722103842
0.00017,30124.999999999996,SELL,1688722164479
0.00012,30150.89,BUY,1688722225481
0.00012,30144.62,BUY,1688722286334
0.00012,30161.03,SELL,1688722286568
0.00011,30139.9,BUY,1688722347236
0.0001,30134.439999999995,BUY,1688722407941
0.0001,30129.649999999998,BUY,1688722468834
0.0001,30134.979999999996,BUY,1688722529551
0.0001,30151.71,SELL,1688722529924
0.0001,30134.5,BUY,1688722590419
0.0001,30134.07,BUY,1688722651204
0.0001,30181.83,SELL,1688722651436
0.0001,30129.969999999998,BUY,1688722711607
0.0001,30129.98,BUY,1688722772218
0.0001,30180.35,SELL,1688722772447
0.00017,30120.159999999996,SELL,1688722832881
0.00017,30118.34,BUY,1688722833370
0.0001,30164.989999999998,BUY,1688722893651
0.0001,30152.43,SELL,1688722894006
0.0001,30166.67,BUY,1688722954498
0.0001,30168.26,BUY,1688723015072
0.0001,30180.07,SELL,1688723015441
0.0001,30176.53,BUY,1688723075949
0.0001,30179.879999999997,BUY,1688723136364
0.0001,30179.57,BUY,1688723197279
0.0001,30178.08,SELL,1688723197523
0.0001,30187.51,BUY,1688723257965
0.0001,30183.46,BUY,1688723318644
0.0001,30179.949999999997,BUY,1688723379249
0.0001,30164.989999999998,BUY,1688723440079
0.0001,30164.989999999998,BUY,1688723500920
0.00017,30140.009999999995,SELL,1688723561423
0.00017,30130.38,BUY,1688723561669
0.0001,30156.329999999998,BUY,1688723622037
0.0001,30149.989999999998,BUY,1688723682956
0.0001,30149.989999999998,BUY,1688723744233
0.0001,30149.989999999998,BUY,1688723805838
0.0001,30139.719999999998,BUY,1688723866702
0.0001,30144.989999999998,BUY,1688723927591
0.0001,30144.989999999998,BUY,1688723988336
0.0001,30156.339999999997,BUY,1688724049385
0.0001,30149.96,BUY,1688724110350
0.00017,30140.0,SELL,1688724171132
0.00017,30148.03,BUY,1688724171506
0.00017,30130.01,SELL,1688724231946
0.00017,30130.88,BUY,1688724232322
0.00017,30125.249999999996,SELL,1688724292836
0.00017,30107.32,BUY,1688724293218
0.00017,30124.999999999996,SELL,1688724353875
0.00017,30120.38,BUY,1688724354392
0.0001,30134.989999999998,BUY,1688724414910
0.0001,30136.519999999997,BUY,1688724476054
0.0001,30144.989999999998,BUY,1688724537154
0.0001,30124.989999999998,BUY,1688724597991
0.00017,30110.01,SELL,1688724675839
0.00017,30122.84,BUY,1688724676294
0.00018,30080.036666666667,SELL,1688724842136
0.00018,30089.189999999995,SELL,1688724904937
0.00018,30109.65,BUY,1688724905297
0.00018,30088.429999999997,SELL,1688725261826
0.00017,30085.62,SELL,1688725382512
0.00017,30088.159999999996,SELL,1688725502239
