symbol,orderId,orderListId,clientOrderId,price,origQty,executedQty,cummulativeQuoteQty,status,timeInForce,type,side,stopPrice,icebergQty,time,updateTime,isWorking,workingTime,origQuoteOrderQty,selfTradePreventionMode,preventedMatchId,preventedQuantity
BTCUSDT,1041252369,-1,Run3LNCLV5W9CUfPlsAlqP,30155.379999999997,0.0001,0.0001,3.015538,FILLED,GTC,MARKET,SELL,0.0,0.0,1688755513321,1688755513321,True,1688755513321,0.0,EXPIRE_MAKER,,
BTCUSDT,1041252371,-1,Pvq7FAF6mLJUT18aHIe3qv,30111.38,0.0001,0.0001,3.011138,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688755513568,1688844198797,True,1688755513568,0.0,EXPIRE_MAKER,,
BTCUSDT,1041252575,-1,t5K0IGc6VcRCZN4wMdPier,30190.429999999997,0.0001,0.0001,3.019043,FILLED,GTC,MARKET,BUY,0.0,0.0,1688755573785,1688755573785,True,1688755573785,0.0,EXPIRE_MAKER,,
BTCUSDT,1041252576,-1,xXfYznAYbDjjEnXPtS06Ay,30199.71,0.0001,0.0001,3.019971,FILLED,GTC,LIMIT,SELL,0.0,0.0,1688755574142,1688755649092,True,1688755574142,0.0,EXPIRE_MAKER,,
BTCUSDT,1041252737,-1,LRfx5mh6dFTu1FH5JlMkki,30185.03,0.0001,0.0001,3.018503,FILLED,GTC,MARKET,SELL,0.0,0.0,1688755634520,1688755634520,True,1688755634520,0.0,EXPIRE_MAKER,,
BTCUSDT,1041252740,-1,JQqV8oK5fJ9hCdLY8UPh3n,30152.9,0.0001,0.0001,3.01529,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688755634891,1688756051261,True,1688755634891,0.0,EXPIRE_MAKER,,
BTCUSDT,1041252939,-1,HC9wdkc97q1728odVCVv76,30210.329999999998,0.0001,0.0001,3.021033,FILLED,GTC,MARKET,BUY,0.0,0.0,1688755695256,1688755695256,True,1688755695256,0.0,EXPIRE_MAKER,,
BTCUSDT,1041252942,-1,ZtMS9j9FqTAHu3EePprtNC,30309.98,0.0001,0.0001,3.030998,FILLED,GTC,LIMIT,SELL,0.0,0.0,1688755695768,1688764227580,True,1688755695768,0.0,EXPIRE_MAKER,,
BTCUSDT,1041253089,-1,Ny4Ea6SmJHiEY62zLvHWFi,30199.969999999998,0.0001,0.0001,3.019997,FILLED,GTC,MARKET,BUY,0.0,0.0,1688755755980,1688755755980,True,1688755755980,0.0,EXPIRE_MAKER,,
BTCUSDT,1041253091,-1,ANuajzrN4pwJaKaVxx1Lq2,30258.62,0.0001,0.0001,3.025862,FILLED,GTC,LIMIT,SELL,0.0,0.0,1688755756340,1688759991522,True,1688755756340,0.0,EXPIRE_MAKER,,
BTCUSDT,1041253181,-1,7zCYk8BUeu9qGkgdW4HpyP,30199.989999999998,0.0001,0.0001,3.019999,FILLED,GTC,MARKET,BUY,0.0,0.0,1688755816660,1688755816660,True,1688755816660,0.0,EXPIRE_MAKER,,
BTCUSDT,1041253182,-1,AMCNhsVDIf2GkbUHmUaRV4,30231.97,0.0001,0.0001,3.023197,FILLED,GTC,LIMIT,SELL,0.0,0.0,1688755817038,1688758698420,True,1688755817038,0.0,EXPIRE_MAKER,,
BTCUSDT,1041253268,-1,cxnYObaekGcoEDhrBr2HPO,30185.01,0.0001,0.0001,3.018501,FILLED,GTC,MARKET,SELL,0.0,0.0,1688755877366,1688755877366,True,1688755877366,0.0,EXPIRE_MAKER,,
BTCUSDT,1041253271,-1,TfmLoj47R4UjDMxa2aSC5O,30150.11,0.0001,0.0001,3.015011,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688755877745,1688756051261,True,1688755877745,0.0,EXPIRE_MAKER,,
BTCUSDT,1041253357,-1,yFWYIMef8mjZEvRZw8fzba,30180.01,0.0001,0.0001,3.018001,FILLED,GTC,MARKET,SELL,0.0,0.0,1688755937956,1688755937956,True,1688755937956,0.0,EXPIRE_MAKER,,
BTCUSDT,1041253359,-1,zwJfOPb0qdmqZ0Z8XCVRdd,30124.22,0.0001,0.0001,3.012422,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688755938383,1688844196713,True,1688755938383,0.0,EXPIRE_MAKER,,
BTCUSDT,1041253480,-1,m0vokljXjUiXd5Q87TGldX,30168.26,0.0001,0.0001,3.016826,FILLED,GTC,MARKET,SELL,0.0,0.0,1688755998929,1688755998929,True,1688755998929,0.0,EXPIRE_MAKER,,
BTCUSDT,1041253481,-1,MsyTo6ZX2RKPPsCilaLX6V,30153.71,0.0001,0.0001,3.015371,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688755999170,1688756051261,True,1688755999170,0.0,EXPIRE_MAKER,,
BTCUSDT,1041253744,-1,lk8TQYI436aZNdtsDhkAVr,30135.19,0.0001,0.0001,3.013519,FILLED,GTC,MARKET,SELL,0.0,0.0,1688756059784,1688756059784,True,1688756059784,0.0,EXPIRE_MAKER,,
BTCUSDT,1041253754,-1,YXvsmFchYe7CUGdxjMZ7LN,30131.32,0.0001,0.0001,3.013132,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688756060029,1688844196713,True,1688756060029,0.0,EXPIRE_MAKER,,
BTCUSDT,1041254187,-1,uDU5zJYLUDw6hanJxxQLKB,30150.12,0.0001,0.0001,3.015012,FILLED,GTC,MARKET,SELL,0.0,0.0,1688756120258,1688756120258,True,1688756120258,0.0,EXPIRE_MAKER,,
BTCUSDT,1041254189,-1,XjXOoGwCTB1sMhgE58MbUV,30154.81,0.0001,0.0001,3.015481,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688756120630,1688756462520,True,1688756120630,0.0,EXPIRE_MAKER,,
BTCUSDT,1041254446,-1,UZLQHesxzAr7Al0UFxjqiN,30170.01,0.0001,0.0001,3.017001,FILLED,GTC,MARKET,SELL,0.0,0.0,1688756181248,1688756181248,True,1688756181248,0.0,EXPIRE_MAKER,,
BTCUSDT,1041254447,-1,bP2BHawrD8hxHkAkzW7Qbe,30080.11,0.0001,0.0001,3.008011,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688756181487,1688847072009,True,1688756181487,0.0,EXPIRE_MAKER,,
BTCUSDT,1041254671,-1,dbyXsS2pAsX7UmKwLW68uE,30160.01,0.0001,0.0001,3.016001,FILLED,GTC,MARKET,SELL,0.0,0.0,1688756242104,1688756242104,True,1688756242104,0.0,EXPIRE_MAKER,,
BTCUSDT,1041254674,-1,KYg441Wn5FSzrAMn5JZZm7,30101.32,0.0001,0.0001,3.010132,FILLED,GTC,LIMIT,BUY,0.0,0.0,1688756242462,1688844245181,True,1688756242462,0.0,EXPIRE_MAKER,,
